Server_Workload,Inlet_Temperature,Outlet_Temperature,Ambient_Temperature,Cooling_Unit_Power_Consumption,Chiller_Usage,AHU_Usage,Total_Energy_Cost,Temperature_Deviation,Cooling_Strategy_Action,Output,Energy_Efficiency
86.728691,22.895534,25.926463,25.273628,1.01,91.766682,54.444093,0.14,1.27,Maintain,2,'\'(80.703871-90.144635]\''
69.989379,24.418225,31.783784,25.851239,0.83,71.976524,50.231581,0.12,1.85,'Increase Chiller',0,'\'(80.703871-90.144635]\''
60.478016,18.865463,24.27904,26.931616,0.82,65.630276,58.310165,0.08,2.93,'Boost All',3,'\'(-inf-80.703871]\''
57.753731,22.363858,24.287971,22.958404,0.64,50.265822,47.459897,0.09,1.04,'Reduce AHU',1,'\'(80.703871-90.144635]\''
68.782297,21.35159,24.310798,25.662955,0.87,73.975837,55.992147,0.07,1.66,'Increase Chiller',0,'\'(-inf-80.703871]\''
88.076588,24.284028,29.058573,23.661671,0.89,82.134863,47.422703,0.09,0.34,Maintain,2,'\'(90.144635-inf)\''
43.691541,19.985816,25.951489,28.989498,0.55,34.260958,55.21374,0.06,4.99,'Reduce AHU',1,'\'(-inf-80.703871]\''
57.173778,21.464377,22.418607,26.924783,0.68,50.589595,55.648746,0.1,2.92,'Boost All',3,'\'(80.703871-90.144635]\''
76.158903,22.108571,26.49551,18.32328,0.73,69.456715,34.353512,0.1,5.68,Maintain,2,'\'(90.144635-inf)\''
78.808287,22.388975,28.389073,23.507875,0.82,75.49799,43.265781,0.11,0.49,'Reduce AHU',1,'\'(90.144635-inf)\''
64.583697,20.872174,28.751245,24.991913,0.78,63.696129,53.776874,0.07,0.99,'Boost All',3,'\'(80.703871-90.144635]\''
53.365715,19.862241,24.498656,19.993751,0.56,47.182914,36.139229,0.06,4.01,Maintain,2,'\'(90.144635-inf)\''
74.366972,22.498092,28.61679,22.635631,0.88,79.670385,49.23946,0.13,1.36,'Reduce AHU',1,'\'(80.703871-90.144635]\''
38.969117,18.400724,22.737406,19.852845,0.53,43.298142,37.64238,0.07,4.15,'Increase Chiller',0,'\'(-inf-80.703871]\''
41.932596,18.082559,25.050651,21.767898,0.64,51.758477,46.108821,0.06,2.23,'Reduce AHU',1,'\'(-inf-80.703871]\''
68.631506,21.940793,32.359182,22.292794,0.7,60.651452,42.91374,0.08,1.71,'Eco Mode',4,'\'(90.144635-inf)\''
90.620682,24.757698,28.353329,28.129113,0.95,85.673225,52.483698,0.11,4.13,Maintain,2,'\'(90.144635-inf)\''
76.153194,22.523467,27.795319,19.015533,0.77,73.989606,36.550711,0.1,4.98,'Increase Chiller',0,'\'(90.144635-inf)\''
95.227367,22.898138,28.856845,24.060387,0.99,93.462116,49.13065,0.14,0.06,'Eco Mode',4,'\'(90.144635-inf)\''
76.075944,22.620963,26.343651,19.817344,0.74,68.940157,37.696095,0.07,4.18,'Eco Mode',4,'\'(90.144635-inf)\''
64.881948,20.721948,24.511599,26.464777,0.73,60.652527,49.156297,0.11,2.46,'Eco Mode',4,'\'(80.703871-90.144635]\''
63.18543,20.901312,24.742046,23.589927,0.69,57.561222,46.028788,0.09,0.41,'Reduce AHU',1,'\'(90.144635-inf)\''
80.928823,24.535752,29.460854,24.810243,0.85,73.899142,51.684286,0.08,0.81,'Reduce AHU',1,'\'(90.144635-inf)\''
57.840586,21.191697,25.816232,24.793,0.72,59.225075,48.889173,0.08,0.79,'Boost All',3,'\'(-inf-80.703871]\''
26.600703,19.237515,24.908241,26.305464,0.57,35.88338,57.219524,0.05,2.31,Maintain,2,'\'(-inf-80.703871]\''
29.977659,16.735041,21.970472,24.57438,0.54,36.533222,48.72976,0.08,0.57,'Boost All',3,'\'(-inf-80.703871]\''
73.449471,22.16188,23.228011,23.41353,0.72,63.6777,42.073536,0.08,0.59,Maintain,2,'\'(90.144635-inf)\''
86.857348,24.524927,32.886551,28.366208,0.95,84.380434,55.198339,0.14,4.37,'Eco Mode',4,'\'(90.144635-inf)\''
63.238706,21.115936,25.607009,23.815177,0.73,58.851217,51.247775,0.09,0.18,'Eco Mode',4,'\'(80.703871-90.144635]\''
93.44193,25.02814,31.044654,21.94672,1.04,100,48.163096,0.11,2.05,Maintain,2,'\'(80.703871-90.144635]\''
92.587668,24.410112,28.96644,26.126924,1.04,96.203019,53.786964,0.12,2.13,Maintain,2,'\'(80.703871-90.144635]\''
69.63562,22.025919,27.629577,23.420019,0.85,77.509289,45.417542,0.1,0.58,'Reduce AHU',1,'\'(80.703871-90.144635]\''
100,27.154844,29.552268,18.295189,0.99,99.678356,38.641937,0.13,5.7,'Increase Chiller',0,'\'(90.144635-inf)\''
52.260605,21.66017,22.933524,23.933344,0.6,43.08384,50.68441,0.06,0.07,'Boost All',3,'\'(80.703871-90.144635]\''
76.612928,23.646252,28.989316,25.425446,0.92,82.650344,52.380551,0.11,1.43,'Boost All',3,'\'(80.703871-90.144635]\''
76.668686,22.440739,26.242577,25.030058,0.86,74.495994,52.067303,0.09,1.03,'Boost All',3,'\'(80.703871-90.144635]\''
70.20957,21.470703,25.741245,22.41572,0.78,68.064236,46.541885,0.08,1.58,'Boost All',3,'\'(80.703871-90.144635]\''
81.215649,22.796205,25.900594,24.741796,0.97,90.800654,48.954355,0.09,0.74,'Reduce AHU',1,'\'(80.703871-90.144635]\''
44.594684,18.440235,23.488111,26.234888,0.57,40.320961,48.589275,0.05,2.23,'Increase Chiller',0,'\'(-inf-80.703871]\''
76.329672,22.399355,27.585243,25.720679,0.9,82.294336,48.865016,0.08,1.72,'Increase Chiller',0,'\'(80.703871-90.144635]\''
36.243674,18.742372,23.800352,22.293194,0.56,44.967008,40.470299,0.08,1.71,'Reduce AHU',1,'\'(-inf-80.703871]\''
87.822506,23.834855,29.990943,21.195507,0.87,83.976368,40.088689,0.09,2.8,'Increase Chiller',0,'\'(90.144635-inf)\''
71.11254,21.067532,26.610587,19.555824,0.77,70.598957,41.514953,0.08,4.44,'Reduce AHU',1,'\'(90.144635-inf)\''
91.278195,24.512132,32.052948,23.337812,1,93.199888,50.239928,0.14,0.66,'Increase Chiller',0,'\'(90.144635-inf)\''
53.017046,20.09168,26.21281,25.10994,0.7,54.097376,52.450384,0.08,1.11,'Eco Mode',4,'\'(-inf-80.703871]\''
53.817559,20.295793,24.284631,25.197701,0.62,44.852258,51.37045,0.08,1.2,'Reduce AHU',1,'\'(80.703871-90.144635]\''
76.972388,22.734923,26.064482,23.189435,0.86,76.410193,49.004713,0.09,0.81,'Eco Mode',4,'\'(80.703871-90.144635]\''
45.816561,19.6162,24.176706,24.402462,0.66,53.89318,46.170103,0.08,0.4,Maintain,2,'\'(-inf-80.703871]\''
64.894222,21.227397,22.187369,21.063112,0.68,58.024755,42.989815,0.06,2.94,'Reduce AHU',1,'\'(90.144635-inf)\''
54.698699,19.141757,23.05942,23.223107,0.65,49.138678,50.812221,0.06,0.78,Maintain,2,'\'(80.703871-90.144635]\''
64.014425,23.408944,28.314488,25.364501,0.75,61.700564,50.348707,0.07,1.36,'Boost All',3,'\'(80.703871-90.144635]\''
49.607109,20.500122,26.595861,22.824142,0.68,58.56908,42.045668,0.1,1.18,'Eco Mode',4,'\'(-inf-80.703871]\''
70.521468,22.936539,26.81296,24.6352,0.82,73.675667,46.862625,0.1,0.64,Maintain,2,'\'(80.703871-90.144635]\''
68.040553,22.040604,25.69049,19.454793,0.82,74.8131,43.872876,0.11,4.55,'Reduce AHU',1,'\'(80.703871-90.144635]\''
88.754921,24.870678,33.724453,22.849325,0.93,86.69685,47.996741,0.13,1.15,Maintain,2,'\'(90.144635-inf)\''
68.804622,21.618062,29.89608,22.147286,0.73,65.851237,40.817932,0.07,1.85,'Increase Chiller',0,'\'(90.144635-inf)\''
38.958003,17.917905,22.689143,22.572109,0.53,35.27327,49.91735,0.07,1.43,Maintain,2,'\'(-inf-80.703871]\''
42.316432,19.039635,23.458224,22.757769,0.47,33.416133,40.58471,0.04,1.24,'Eco Mode',4,'\'(80.703871-90.144635]\''
34.900101,19.785062,26.309789,20.827533,0.45,29.802892,41.76191,0.06,3.17,'Increase Chiller',0,'\'(-inf-80.703871]\''
96.20552,24.788423,33.36588,20.443572,1,100,39.33812,0.1,3.56,Maintain,2,'\'(90.144635-inf)\''
79.445663,22.986502,29.290045,28.32766,0.88,76.383199,52.990756,0.11,4.33,'Boost All',3,'\'(90.144635-inf)\''
45.26945,18.040044,21.258152,29.342459,0.73,51.408432,63.449478,0.1,5.34,'Reduce AHU',1,'\'(-inf-80.703871]\''
36.269729,19.384949,20.790637,28.94097,0.58,36.969365,56.417024,0.08,4.94,'Reduce AHU',1,'\'(-inf-80.703871]\''
64.728419,20.085374,24.822936,20.700303,0.66,59.199527,37.1402,0.09,3.3,Maintain,2,'\'(90.144635-inf)\''
100,24.448497,28.631364,18.633804,0.99,100,37.994036,0.09,5.37,'Increase Chiller',0,'\'(90.144635-inf)\''
70.456687,22.955636,30.335103,26.257935,0.78,64.087297,52.924393,0.1,2.26,'Eco Mode',4,'\'(90.144635-inf)\''
90.831715,22.788891,27.065654,21.012703,1.02,97.846004,46.467079,0.12,2.99,Maintain,2,'\'(80.703871-90.144635]\''
65.954232,22.225073,26.336051,24.893645,0.81,67.548531,53.439063,0.07,0.89,'Reduce AHU',1,'\'(80.703871-90.144635]\''
28.312348,18.996674,23.007454,28.927517,0.57,36.672848,54.974663,0.08,4.93,'Reduce AHU',1,'\'(-inf-80.703871]\''
70.212498,22.525948,23.930884,19.728621,0.78,71.859535,41.602537,0.07,4.27,'Reduce AHU',1,'\'(80.703871-90.144635]\''
81.017249,23.039298,26.124942,19.339571,0.89,90.006227,34.344044,0.07,4.66,'Boost All',3,'\'(90.144635-inf)\''
58.439543,21.111742,25.991831,27.854439,0.83,67.888346,58.126917,0.1,3.85,'Increase Chiller',0,'\'(-inf-80.703871]\''
52.609309,20.180839,25.11115,27.373768,0.76,58.086822,59.45366,0.1,3.37,'Increase Chiller',0,'\'(-inf-80.703871]\''
72.838826,24.053318,29.853221,23.279376,0.79,69.683412,46.523569,0.06,0.72,'Reduce AHU',1,'\'(90.144635-inf)\''
35.496009,18.462072,21.730439,21.942959,0.55,41.199196,43.723472,0.05,2.06,'Boost All',3,'\'(-inf-80.703871]\''
56.041609,19.490612,25.095035,30.247116,0.68,49.254468,57.887979,0.06,6.25,'Eco Mode',4,'\'(80.703871-90.144635]\''
84.734379,23.81463,29.844693,21.173252,0.82,76.342965,40.985796,0.11,2.83,Maintain,2,'\'(90.144635-inf)\''
100,25.694859,30.000234,18.818633,0.91,92.782562,34.165974,0.13,5.18,Maintain,2,'\'(90.144635-inf)\''
39.287548,16.973688,21.766683,28.023064,0.53,32.419198,54.614365,0.06,4.02,'Boost All',3,'\'(-inf-80.703871]\''
100,25.482483,28.173852,23.208932,1,95.22161,48.219699,0.08,0.79,'Eco Mode',4,'\'(90.144635-inf)\''
46.259779,19.675463,26.759597,24.727007,0.61,43.681544,53.031102,0.07,0.73,'Eco Mode',4,'\'(-inf-80.703871]\''
46.672656,19.493812,19.771318,21.127334,0.6,48.548537,41.383396,0.08,2.87,'Eco Mode',4,'\'(-inf-80.703871]\''
77.785296,23.522237,26.503622,22.72775,0.85,80.268549,41.11471,0.09,1.27,'Eco Mode',4,'\'(90.144635-inf)\''
42.392037,18.690231,19.842529,18,0.56,44.803645,40.670377,0.07,6,'Boost All',3,'\'(-inf-80.703871]\''
57.070893,20.358309,27.296257,24.645165,0.69,54.668052,50.412475,0.06,0.65,'Boost All',3,'\'(80.703871-90.144635]\''
91.191475,24.421422,27.89151,23.716932,0.96,93.039858,43.686022,0.1,0.28,'Eco Mode',4,'\'(90.144635-inf)\''
100,25.560349,33.931574,26.51793,1.05,100,49.769938,0.1,2.52,Maintain,2,'\'(90.144635-inf)\''
62.556934,20.481657,24.093317,22.763973,0.78,68.336952,45.913537,0.1,1.24,'Boost All',3,'\'(-inf-80.703871]\''
89.330596,23.10934,27.399397,27.058624,0.93,81.966972,55.324221,0.12,3.06,'Boost All',3,'\'(90.144635-inf)\''
58.675349,20.475223,24.441747,26.936716,0.66,49.380457,53.636169,0.08,2.94,'Boost All',3,'\'(80.703871-90.144635]\''
65.072551,21.350687,24.830437,26.036296,0.72,60.314948,47.560369,0.08,2.04,'Boost All',3,'\'(90.144635-inf)\''
57.691878,21.517751,26.6821,22.482913,0.71,61.135663,43.881811,0.06,1.52,'Boost All',3,'\'(80.703871-90.144635]\''
89.248166,22.588181,27.321047,25.765571,1,92.504022,51.060589,0.08,1.77,Maintain,2,'\'(80.703871-90.144635]\''
66.992751,22.058051,29.393847,22.208858,0.7,58.444658,47.262051,0.09,1.79,'Reduce AHU',1,'\'(90.144635-inf)\''
45.316671,16.495378,20.422999,25.680984,0.64,50.127075,48.741586,0.05,1.68,'Increase Chiller',0,'\'(-inf-80.703871]\''
72.231155,24.195069,29.16378,21.220697,0.86,78.834112,45.983717,0.13,2.78,'Increase Chiller',0,'\'(80.703871-90.144635]\''
86.762561,23.927306,29.676235,23.43117,0.96,93.228405,42.794403,0.1,0.57,'Eco Mode',4,'\'(90.144635-inf)\''
77.561205,22.222255,27.00002,26.630803,0.95,85.331324,53.314083,0.12,2.63,'Eco Mode',4,'\'(80.703871-90.144635]\''
29.846379,17.331813,25.129346,24.639563,0.54,35.222146,51.149621,0.08,0.64,'Reduce AHU',1,'\'(-inf-80.703871]\''
72.431978,21.988794,26.792525,23.786304,0.82,73.187573,46.882619,0.11,0.21,'Eco Mode',4,'\'(80.703871-90.144635]\''
56.277033,19.14795,23.572146,25.061407,0.63,48.388392,49.540509,0.07,1.06,'Boost All',3,'\'(80.703871-90.144635]\''
98.300218,25.420915,32.406724,23.040301,1.05,100,49.535231,0.09,0.96,Maintain,2,'\'(90.144635-inf)\''
41.416832,18.547449,23.485847,26.350723,0.67,50.009295,54.049318,0.07,2.35,Maintain,2,'\'(-inf-80.703871]\''
60.519301,23.061091,24.536008,25.498228,0.67,50.918263,51.634601,0.09,1.5,'Reduce AHU',1,'\'(90.144635-inf)\''
52.8073,21.812185,29.182701,22.638994,0.68,54.177164,50.054383,0.07,1.36,'Eco Mode',4,'\'(-inf-80.703871]\''
75.812842,25.968896,28.727028,22.385965,0.78,68.781327,46.745381,0.1,1.61,'Eco Mode',4,'\'(90.144635-inf)\''
81.376973,24.762215,28.007724,29.431879,0.92,79.040966,57.763938,0.14,5.43,'Eco Mode',4,'\'(80.703871-90.144635]\''
44.385862,18.915622,26.714535,20.763348,0.58,45.755376,43.620902,0.08,3.24,'Boost All',3,'\'(-inf-80.703871]\''
54.820482,21.510006,25.42396,18.790001,0.65,59.521673,35.106477,0.06,5.21,Maintain,2,'\'(80.703871-90.144635]\''
45.584645,19.532644,24.225279,28.850021,0.65,44.817139,58.845791,0.09,4.85,'Reduce AHU',1,'\'(-inf-80.703871]\''
100,25.751455,26.834185,20.119148,0.94,91.311462,41.676578,0.12,3.88,'Reduce AHU',1,'\'(90.144635-inf)\''
63.065142,21.590891,27.459443,23.599921,0.71,57.773265,49.182179,0.08,0.4,'Boost All',3,'\'(80.703871-90.144635]\''
87.158302,23.313687,23.313687,28.448881,0.95,81.23972,60.261157,0.08,4.45,'Boost All',3,'\'(90.144635-inf)\''
79.234684,23.749091,24.215429,26.954299,0.88,76.24299,54.005333,0.1,2.95,'Boost All',3,'\'(80.703871-90.144635]\''
47.65533,19.444587,25.085192,26.115508,0.64,49.541528,48.383317,0.06,2.12,'Increase Chiller',0,'\'(-inf-80.703871]\''
75.024282,22.121364,28.77003,28.355459,0.83,70.728399,52.607113,0.12,4.36,'Eco Mode',4,'\'(90.144635-inf)\''
51.097317,20.204003,27.447791,23.266412,0.68,56.977494,45.331938,0.07,0.73,'Boost All',3,'\'(-inf-80.703871]\''
69.721271,21.842985,26.746367,23.123531,0.78,69.445058,44.808234,0.1,0.88,'Boost All',3,'\'(80.703871-90.144635]\''
77.903556,21.379213,30.796834,25.947272,0.93,86.254582,47.88225,0.09,1.95,'Eco Mode',4,'\'(80.703871-90.144635]\''
24.422143,15.215275,20.252149,25.244015,0.48,25.242991,55.387491,0.04,1.24,'Reduce AHU',1,'\'(-inf-80.703871]\''
47.140326,21.593009,28.629436,25.038707,0.72,55.564773,54.721224,0.06,1.04,'Reduce AHU',1,'\'(-inf-80.703871]\''
74.963158,21.803741,23.506824,25.111444,0.8,71.051173,45.685568,0.08,1.11,'Boost All',3,'\'(90.144635-inf)\''
88.950081,24.444013,30.560388,24.173135,0.91,84.186981,46.720435,0.08,0.17,'Boost All',3,'\'(90.144635-inf)\''
48.686676,20.383976,27.31154,24.678384,0.61,43.522071,52.906855,0.05,0.68,'Boost All',3,'\'(-inf-80.703871]\''
63.22376,21.233847,25.881262,22.965372,0.68,56.712343,45.974344,0.09,1.03,'Boost All',3,'\'(90.144635-inf)\''
99.726263,25.594853,29.620953,27.231311,1.05,100,49.674889,0.16,3.23,Maintain,2,'\'(90.144635-inf)\''
66.626783,22.409528,28.399715,21.641525,0.77,67.676847,44.924972,0.08,2.36,Maintain,2,'\'(80.703871-90.144635]\''
91.024773,23.6282,26.758096,21.727157,0.89,82.219683,46.519886,0.11,2.27,'Boost All',3,'\'(90.144635-inf)\''
62.162374,23.139545,28.005735,22.36184,0.7,60.780618,41.855839,0.06,1.64,'Boost All',3,'\'(80.703871-90.144635]\''
36.927545,19.026707,24.035839,27.949811,0.65,46.153893,56.236798,0.07,3.95,'Boost All',3,'\'(-inf-80.703871]\''
46.367805,20.384507,26.017166,20.894065,0.54,41.938067,40.907203,0.06,3.11,'Increase Chiller',0,'\'(80.703871-90.144635]\''
60.334926,20.24399,24.83185,26.321196,0.79,68.374246,49.596019,0.12,2.32,Maintain,2,'\'(-inf-80.703871]\''
82.867947,23.251998,27.809061,23.707106,0.98,90.021683,51.160229,0.08,0.29,Maintain,2,'\'(80.703871-90.144635]\''
48.166309,18.952956,24.918524,28.867053,0.71,50.317141,60.908022,0.07,4.87,'Boost All',3,'\'(-inf-80.703871]\''
60.377782,20.672973,25.575541,22.239062,0.77,65.821427,48.794898,0.11,1.76,'Boost All',3,'\'(-inf-80.703871]\''
87.901441,24.295579,27.39793,25.697736,0.88,80.187042,46.743673,0.11,1.7,Maintain,2,'\'(90.144635-inf)\''
86.854678,24.950887,30.285901,27.172584,0.95,85.913786,52.250786,0.1,3.17,'Boost All',3,'\'(90.144635-inf)\''
92.025861,24.712346,32.063903,23.186771,0.94,89.992314,43.72414,0.11,0.81,'Eco Mode',4,'\'(90.144635-inf)\''
93.960607,23.955323,28.141117,21.911209,0.87,84.285333,39.561224,0.12,2.09,'Eco Mode',4,'\'(90.144635-inf)\''
59.852494,19.148157,24.713587,22.926042,0.75,62.076764,50.734645,0.06,1.07,'Increase Chiller',0,'\'(-inf-80.703871]\''
45.333538,19.10249,22.523934,22.900967,0.57,40.124451,49.15311,0.06,1.1,'Reduce AHU',1,'\'(-inf-80.703871]\''
25.407361,17.675354,22.350473,23.447613,0.39,20,46.950847,0.05,0.55,'Eco Mode',4,'\'(-inf-80.703871]\''
69.196372,23.279168,27.66904,26.154131,0.88,77.424474,52.916477,0.11,2.15,'Eco Mode',4,'\'(-inf-80.703871]\''
39.883967,19.15925,22.821167,24.387714,0.52,35.541552,46.277707,0.07,0.39,'Boost All',3,'\'(-inf-80.703871]\''
80.889061,23.268456,29.386585,20.036433,0.86,80.584819,43.08665,0.07,3.96,'Increase Chiller',0,'\'(90.144635-inf)\''
83.478876,24.817166,26.447694,22.662697,0.83,78.031392,41.929011,0.07,1.34,'Increase Chiller',0,'\'(90.144635-inf)\''
64.453459,20.345387,22.189401,25.502972,0.79,70.244457,46.189997,0.08,1.5,'Eco Mode',4,'\'(80.703871-90.144635]\''
69.426292,23.253391,26.965564,23.883569,0.73,61.202404,47.32538,0.1,0.12,'Eco Mode',4,'\'(90.144635-inf)\''
46.58607,19.763891,22.717619,23.715285,0.61,50.278853,42.493746,0.06,0.28,Maintain,2,'\'(-inf-80.703871]\''
67.426472,21.268336,24.635046,23.713368,0.81,71.1207,48.72558,0.09,0.29,'Eco Mode',4,'\'(80.703871-90.144635]\''
82.505993,23.624065,30.278414,29.757379,0.88,74.612172,56.051195,0.12,5.76,'Boost All',3,'\'(90.144635-inf)\''
65.555588,21.936811,27.059666,21.7003,0.76,68.787706,41.718012,0.09,2.3,'Eco Mode',4,'\'(80.703871-90.144635]\''
77.036305,23.950954,27.459719,25.336801,0.93,83.558259,53.081189,0.08,1.34,Maintain,2,'\'(80.703871-90.144635]\''
52.605005,21.102272,29.6487,28.285274,0.64,45.772269,54.665685,0.05,4.29,'Boost All',3,'\'(80.703871-90.144635]\''
41.151241,20.148254,23.657195,25.930214,0.62,42.163345,55.709113,0.09,1.93,Maintain,2,'\'(-inf-80.703871]\''
56.707224,22.687474,27.078073,20.230715,0.62,48.945998,44.74259,0.07,3.77,'Reduce AHU',1,'\'(90.144635-inf)\''
44.405683,17.011827,17.455958,25.1253,0.53,38.088108,45.800787,0.08,1.13,'Increase Chiller',0,'\'(80.703871-90.144635]\''
56.084134,19.376331,26.591268,27.017571,0.68,50.695458,55.050843,0.09,3.02,'Reduce AHU',1,'\'(80.703871-90.144635]\''
21.366273,19.204134,25.956359,19.765217,0.37,22.67673,38.081487,0.04,4.23,'Eco Mode',4,'\'(-inf-80.703871]\''
90.536251,22.939675,29.779391,21.396044,0.87,82.915723,41.376948,0.12,2.6,'Reduce AHU',1,'\'(90.144635-inf)\''
60.229068,20.871129,25.248762,21.033156,0.7,64.246685,37.693928,0.07,2.97,'Eco Mode',4,'\'(80.703871-90.144635]\''
61.773328,21.263559,30.378192,20.831754,0.66,59.533448,36.751016,0.1,3.17,Maintain,2,'\'(90.144635-inf)\''
52.745883,19.655934,22.147448,27.788989,0.6,43.241717,51.255827,0.06,3.79,Maintain,2,'\'(80.703871-90.144635]\''
47.769108,19.227638,23.202221,24.200151,0.63,47.43351,50.255503,0.05,0.2,'Boost All',3,'\'(-inf-80.703871]\''
78.72895,22.429438,28.6448,24.778015,0.93,85.84658,49.254001,0.11,0.78,'Increase Chiller',0,'\'(80.703871-90.144635]\''
43.194438,19.307614,26.486322,28.344941,0.61,43.910669,52.040491,0.07,4.34,'Boost All',3,'\'(-inf-80.703871]\''
85.221349,25.151191,27.369496,24.088728,0.95,90.28187,45.694243,0.14,0.09,Maintain,2,'\'(80.703871-90.144635]\''
81.574343,21.906623,23.55485,21.344815,0.91,85.530803,46.035197,0.1,2.66,Maintain,2,'\'(80.703871-90.144635]\''
39.632147,20.109544,25.714269,26.351723,0.61,44.136678,51.56808,0.05,2.35,'Reduce AHU',1,'\'(-inf-80.703871]\''
78.595257,24.261869,29.899495,24.649249,0.8,68.641253,49.52799,0.11,0.65,'Boost All',3,'\'(90.144635-inf)\''
42.385992,18.416935,25.692414,25.637073,0.63,49.546926,47.546024,0.06,1.64,'Increase Chiller',0,'\'(-inf-80.703871]\''
93.330571,25.229464,32.599298,26.282922,1,89.917618,55.355546,0.12,2.28,'Boost All',3,'\'(90.144635-inf)\''
38.035101,20.767844,28.351561,22.383581,0.48,34.886441,41.178789,0.06,1.62,Maintain,2,'\'(-inf-80.703871]\''
25.958285,19.134112,21.495099,25.609918,0.53,33.203326,53.288433,0.06,1.61,'Reduce AHU',1,'\'(-inf-80.703871]\''
43.445834,18.501464,24.405793,26.120391,0.52,35.240205,48.131554,0.07,2.12,'Increase Chiller',0,'\'(80.703871-90.144635]\''
60.230795,21.931749,26.506511,24.348913,0.76,67.065053,45.095367,0.08,0.35,'Reduce AHU',1,'\'(-inf-80.703871]\''
60.848612,20.386753,26.85248,22.722651,0.73,64.663625,42.532048,0.07,1.28,'Increase Chiller',0,'\'(80.703871-90.144635]\''
60.577591,21.487192,27.086451,22.90634,0.64,53.668184,42.059231,0.08,1.09,'Increase Chiller',0,'\'(90.144635-inf)\''
53.821078,19.32378,24.032655,21.398129,0.61,48.756498,43.193397,0.07,2.6,'Reduce AHU',1,'\'(80.703871-90.144635]\''
70.033711,21.856111,24.742749,22.816956,0.8,69.409982,49.25596,0.08,1.18,'Increase Chiller',0,'\'(80.703871-90.144635]\''
38.605404,19.522042,23.399528,26.620817,0.64,47.220066,52.995122,0.09,2.62,'Reduce AHU',1,'\'(-inf-80.703871]\''
25.797731,17.713303,20.850371,23.205288,0.47,31.123629,43.881538,0.06,0.79,'Boost All',3,'\'(-inf-80.703871]\''
30.823458,18.395801,21.564446,20.197842,0.5,37.579226,39.481516,0.05,3.8,'Boost All',3,'\'(-inf-80.703871]\''
76.268877,22.447445,25.250341,22.33127,0.81,75.529567,41.619254,0.11,1.67,'Eco Mode',4,'\'(90.144635-inf)\''
77.194498,23.50182,32.060553,25.066152,0.92,85.653345,47.046461,0.14,1.07,'Boost All',3,'\'(80.703871-90.144635]\''
67.025945,22.468376,26.378811,28.764323,0.86,68.72699,61.365088,0.12,4.76,Maintain,2,'\'(-inf-80.703871]\''
82.189587,22.367745,28.682326,26.589738,0.95,86.968468,50.782345,0.09,2.59,'Eco Mode',4,'\'(80.703871-90.144635]\''
57.726665,20.922374,25.993744,25.742428,0.64,48.464992,49.835276,0.08,1.74,'Eco Mode',4,'\'(80.703871-90.144635]\''
100,24.3671,29.205107,22.529588,1.03,100,46.616703,0.13,1.47,Maintain,2,'\'(90.144635-inf)\''
31.58019,16.974387,21.864699,23.380095,0.47,31.318765,43.50285,0.04,0.62,'Increase Chiller',0,'\'(-inf-80.703871]\''
87.209009,24.752725,27.990669,23.323399,0.91,84.761271,45.626279,0.1,0.68,Maintain,2,'\'(90.144635-inf)\''
68.021531,22.269857,25.223548,20.573934,0.67,58.162436,41.481128,0.1,3.43,'Reduce AHU',1,'\'(90.144635-inf)\''
44.295521,18.346081,25.242847,20.172529,0.51,35.553978,45.102129,0.04,3.83,'Eco Mode',4,'\'(80.703871-90.144635]\''
73.848736,20.155867,22.364821,19.225522,0.83,79.57501,37.910672,0.09,4.77,'Boost All',3,'\'(80.703871-90.144635]\''
76.272807,21.889313,23.943126,20.482363,0.81,74.045239,44.107442,0.08,3.52,'Boost All',3,'\'(90.144635-inf)\''
88.195339,24.484667,27.098957,21.947499,1.01,96.809868,47.384876,0.13,2.05,'Increase Chiller',0,'\'(80.703871-90.144635]\''
89.683141,24.191367,29.596966,25.787348,1.06,97.703395,55.67562,0.15,1.79,'Reduce AHU',1,'\'(80.703871-90.144635]\''
37.08914,19.103947,24.174678,22.61623,0.51,34.159372,48.185324,0.07,1.38,'Increase Chiller',0,'\'(-inf-80.703871]\''
65.392316,21.418418,27.009584,23.16964,0.74,60.997913,51.292156,0.1,0.83,'Boost All',3,'\'(80.703871-90.144635]\''
58.16626,21.919577,25.714622,24.430083,0.7,54.105195,53.625287,0.07,0.43,'Boost All',3,'\'(80.703871-90.144635]\''
42.575119,19.230409,23.380972,23.983863,0.61,49.354411,43.431973,0.06,0.02,'Increase Chiller',0,'\'(-inf-80.703871]\''
75.469166,22.9585,27.614171,26.350274,0.8,68.775356,50.799957,0.07,2.35,'Boost All',3,'\'(90.144635-inf)\''
69.97818,19.785977,23.973216,24.632108,0.81,67.682186,53.712025,0.1,0.63,Maintain,2,'\'(80.703871-90.144635]\''
72.10727,22.004834,22.464731,25.179609,0.8,65.446068,54.297532,0.12,1.18,'Reduce AHU',1,'\'(80.703871-90.144635]\''
51.057494,20.950861,28.306459,22.549861,0.64,50.147046,47.820932,0.07,1.45,'Reduce AHU',1,'\'(-inf-80.703871]\''
80.222707,22.743193,25.012522,20.170116,0.86,79.516708,45.200193,0.08,3.83,'Increase Chiller',0,'\'(90.144635-inf)\''
71.501046,23.319388,26.015327,24.247466,0.83,76.183657,44.352079,0.08,0.25,'Eco Mode',4,'\'(80.703871-90.144635]\''
